# commit: 071ee670109eecee3fde0862813132b404b6426a
# spec_sha256: 72c494e5c8fb78b58130275e379db2640b88dace9f0ae67dd922f8e14fca2026
"induction_window_weeks","maintenance_cap","lambda_usd_per_qaly","h_per_year","pi_cure","price_star_usd_per_course"
4,"off",150000,0.1,0.27,34699.336928918
4,"off",150000,0.1,0.28,36119.3948850697
4,"off",150000,0.1,0.29,37539.452841206
4,"off",150000,0.1,0.3,38959.5107973469
4,"off",150000,0.1,0.31,40379.5687534846
4,"off",150000,0.1,0.32,41799.6267096172
4,"off",150000,0.1,0.33,43219.6846657479
4,"off",150000,0.1,0.34,44639.7426218931
4,"off",150000,0.1,0.35,46059.8005780326
4,"off",150000,0.1,0.36,47479.8585341731
4,"off",150000,0.1,0.37,48899.916490328
4,"off",150000,0.1,0.38,50319.9744464732
4,"off",150000,0.1,0.39,51740.0324025941
4,"off",150000,0.1,0.4,53160.0903587299
4,"off",150000,0.1,0.41,54580.1483148695
4,"off",150000,0.1,0.42,56000.2062710105
4,"off",150000,0.1,0.43,57420.2642271458
4,"off",150000,0.1,0.44,58840.3221832928
4,"off",150000,0.1,0.45,60260.3801394403
4,"off",150000,0.1,0.46,61680.4380955645
4,"off",150000,0.1,0.47,63100.4960517036
4,"off",150000,0.1,0.48,64520.5540078501
4,"off",150000,0.1,0.49,65940.6119639855
4,"off",150000,0.1,0.5,67360.6699201204
4,"off",150000,0.1,0.51,68780.7278762693
4,"off",150000,0.1,0.52,70200.7858324088
4,"off",150000,0.1,0.53,71620.84378854
4,"off",150000,0.1,0.54,73040.9017446837
4,"off",150000,0.1,0.55,74460.9597008261
4,"off",150000,0.1,0.56,75881.0176569694
4,"off",150000,0.1,0.57,77301.0756131015
4,"off",150000,0.1,0.58,78721.1335692336
4,"off",150000,0.1,0.59,80141.1915253894
4,"off",150000,0.1,0.6,81561.2494815192
4,"off",150000,0.1,0.61,82981.3074376583
4,"off",150000,0.1,0.62,84401.3653938062
4,"off",150000,0.1,0.63,85821.4233499253
4,"off",150000,0.1,0.64,87241.4813060695
4,"off",150000,0.1,0.65,88661.5392622226
4,"off",150000,0.1,0.66,90081.5972183608
4,"off",150000,0.1,0.67,91501.6551745017
4,"off",150000,0.1,0.68,92921.7131306278
4,"off",150000,0.1,0.69,94341.7710867813
4,"off",150000,0.1,0.7,95761.8290429274
4,"off",150000,0.1,0.71,97181.8869990548
4,"off",150000,0.1,0.72,98601.944955199
4,"off",150000,0.1,0.73,100022.002911324
4,"off",150000,0.1,0.74,101442.060867467
4,"off",150000,0.1,0.75,102862.118823612
4,"off",150000,0.1,0.76,104282.176779748
4,"off",150000,0.1,0.77,105702.2347359
4,"off",150000,0.1,0.78,107122.29269203
4,"off",150000,0.1,0.79,108542.350648178
4,"off",150000,0.1,0.8,109962.408604315
4,"off",150000,0.1,0.81,111382.466560449
4,"off",150000,0.1,0.82,112802.524516592
4,"off",150000,0.1,0.83,114222.582472729
4,"off",150000,0.1,0.84,115642.640428856
4,"off",150000,0.1,0.85,117062.698385009
4,"off",150000,0.1,0.86,118482.756341147
4,"off",150000,0.1,0.87,119902.814297275
4,"off",150000,0.1,0.88,121322.872253425
4,"off",150000,0.1,0.89,122742.930209573
4,"off",150000,0.1,0.9,124162.988165699
4,"off",150000,0.1,0.91,125583.046121848
4,"off",150000,0.1,0.92,127003.104077982
4,"off",150000,0.1,0.93,128423.162034116
4,"off",150000,0.1,0.94,129843.219990246
4,"off",150000,0.1,0.95,131263.277946396
4,"off",150000,0.1,0.96,132683.335902542
4,"off",150000,0.1,0.97,134103.393858676
4,"off",150000,0.1,0.98,135523.451814825
4,"off",150000,0.1,0.99,136943.509770954
4,"off",150000,0.1,1,138363.567727101
8,"on",50000,0,0,-1717.21647668665
8,"on",50000,0,0.01,691.482761203428
8,"on",50000,0,0.02,3100.18199908722
8,"on",50000,0,0.03,5508.88123697252
8,"on",50000,0,0.04,7917.58047486015
8,"on",50000,0,0.05,10326.2797127512
8,"on",50000,0,0.06,12734.9789506349
8,"on",50000,0,0.07,15143.6781885219
8,"on",50000,0,0.08,17552.3774264083
8,"on",50000,0,0.09,19961.0766642962
8,"on",50000,0,0.1,22369.7759021845
8,"on",50000,0,0.11,24778.475140073
8,"on",50000,0,0.12,27187.1743779606
8,"on",50000,0,0.13,29595.8736158437
8,"on",50000,0,0.14,32004.572853733
8,"on",50000,0,0.15,34413.2720916182
8,"on",50000,0,0.16,36821.9713295071
8,"on",50000,0,0.17,39230.6705673947
8,"on",50000,0,0.18,41639.3698052791
8,"on",50000,0,0.19,44048.0690431687
8,"on",50000,0,0.2,46456.7682810555
8,"on",50000,0,0.21,48865.4675189399
8,"on",50000,0,0.22,51274.1667568242
8,"on",50000,0,0.23,53682.8659947166
8,"on",50000,0,0.24,56091.5652325992
8,"on",50000,0,0.25,58500.26447049
8,"on",50000,0,0.26,60908.9637083786
8,"on",50000,0,0.27,63317.6629462637
8,"on",50000,0,0.28,65726.3621841517
8,"on",50000,0,0.29,68135.0614220405
8,"on",50000,0,0.3,70543.7606599262
8,"on",50000,0,0.31,72952.4598978095
8,"on",50000,0,0.32,75361.1591356968
8,"on",50000,0,0.33,77769.8583735849
8,"on",50000,0,0.34,80178.557611473
8,"on",50000,0,0.35,82587.2568493605
8,"on",50000,0,0.36,84995.9560872457
8,"on",50000,0,0.37,87404.6553251335
8,"on",50000,0,0.38,89813.3545630194
8,"on",50000,0,0.39,92222.0538009076
8,"on",50000,0,0.4,94630.7530387925
8,"on",50000,0,0.41,97039.4522766849
8,"on",50000,0,0.42,99448.1515145691
8,"on",50000,0,0.43,101856.850752456
8,"on",50000,0,0.44,104265.549990341
8,"on",50000,0,0.45,106674.249228232
8,"on",50000,0,0.46,109082.94846612
8,"on",50000,0,0.47,111491.647704003
8,"on",50000,0,0.48,113900.346941892
8,"on",50000,0,0.49,116309.046179776
8,"on",50000,0,0.5,118717.745417664
8,"on",50000,0,0.51,121126.444655553
8,"on",50000,0,0.52,123535.143893439
8,"on",50000,0,0.53,125943.843131326
8,"on",50000,0,0.54,128352.542369212
8,"on",50000,0,0.55,130761.241607099
8,"on",50000,0,0.56,133169.940844989
8,"on",50000,0,0.57,135578.640082873
8,"on",50000,0,0.58,137987.33932076
8,"on",50000,0,0.59,140396.03855865
8,"on",50000,0,0.6,142804.737796534
8,"on",50000,0,0.61,145213.437034423
8,"on",50000,0,0.62,147622.136272312
8,"on",50000,0,0.63,150030.835510196
8,"on",50000,0,0.64,152439.534748083
8,"on",50000,0,0.65,154848.233985971
8,"on",50000,0,0.66,157256.933223858
8,"on",50000,0,0.67,159665.632461747
8,"on",50000,0,0.68,162074.331699629
8,"on",50000,0,0.69,164483.030937519
8,"on",50000,0,0.7,166891.730175407
8,"on",50000,0,0.71,169300.429413293
8,"on",50000,0,0.72,171709.128651182
8,"on",50000,0,0.73,174117.827889067
8,"on",50000,0,0.74,176526.527126955
8,"on",50000,0,0.75,178935.22636484
8,"on",50000,0,0.76,181343.925602728
8,"on",50000,0,0.77,183752.624840615
8,"on",50000,0,0.78,186161.324078503
8,"on",50000,0,0.79,188570.023316391
8,"on",50000,0,0.8,190978.72255428
8,"on",50000,0,0.81,193387.421792164
8,"on",50000,0,0.82,195796.121030049
8,"on",50000,0,0.83,198204.820267937
8,"on",50000,0,0.84,200613.519505827
8,"on",50000,0,0.85,203022.218743713
8,"on",50000,0,0.86,205430.917981599
8,"on",50000,0,0.87,207839.617219487
8,"on",50000,0,0.88,210248.316457375
8,"on",50000,0,0.89,212657.015695262
8,"on",50000,0,0.9,215065.714933149
8,"on",50000,0,0.91,217474.414171033
8,"on",50000,0,0.92,219883.11340892
8,"on",50000,0,0.93,222291.812646807
8,"on",50000,0,0.94,224700.511884693
8,"on",50000,0,0.95,227109.211122583
8,"on",50000,0,0.96,229517.910360466
8,"on",50000,0,0.97,231926.609598356
8,"on",50000,0,0.98,234335.308836244
8,"on",50000,0,0.99,236744.008074128
8,"on",50000,0,1,239152.707312016
8,"on",50000,0.05,0,-1717.21647668665
8,"on",50000,0.05,0.01,-538.711110055796
8,"on",50000,0.05,0.02,639.794256571447
8,"on",50000,0.05,0.03,1818.29962320218
8,"on",50000,0.05,0.04,2996.80498982698
8,"on",50000,0.05,0.05,4175.31035645748
8,"on",50000,0.05,0.06,5353.81572308263
8,"on",50000,0.05,0.07,6532.32108971092
8,"on",50000,0.05,0.08,7710.82645634748
8,"on",50000,0.05,0.09,8889.33182296436
8,"on",50000,0.05,0.1,10067.8371896063
8,"on",50000,0.05,0.11,11246.3425562318
8,"on",50000,0.05,0.12,12424.8479228577
8,"on",50000,0.05,0.13,13603.3532894909
8,"on",50000,0.05,0.14,14781.8586561201
8,"on",50000,0.05,0.15,15960.3640227469
8,"on",50000,0.05,0.16,17138.8693893772
8,"on",50000,0.05,0.17,18317.3747560096
8,"on",50000,0.05,0.18,19495.8801226385
8,"on",50000,0.05,0.19,20674.385489264
8,"on",50000,0.05,0.2,21852.8908558905
8,"on",50000,0.05,0.21,23031.3962225221
8,"on",50000,0.05,0.22,24209.9015891528
8,"on",50000,0.05,0.23,25388.4069557791
8,"on",50000,0.05,0.24,26566.9123224089
8,"on",50000,0.05,0.25,27745.4176890297
8,"on",50000,0.05,0.26,28923.9230556672
8,"on",50000,0.05,0.27,30102.4284222915
8,"on",50000,0.05,0.28,31280.9337889206
8,"on",50000,0.05,0.29,32459.439155551
8,"on",50000,0.05,0.3,33637.9445221809
8,"on",50000,0.05,0.31,34816.4498888168
8,"on",50000,0.05,0.32,35994.9552554345
8,"on",50000,0.05,0.33,37173.4606220676
8,"on",50000,0.05,0.34,38351.9659886978
8,"on",50000,0.05,0.35,39530.4713553215
8,"on",50000,0.05,0.36,40708.9767219538
8,"on",50000,0.05,0.37,41887.4820885846
8,"on",50000,0.05,0.38,43065.9874552173
8,"on",50000,0.05,0.39,44244.4928218359
8,"on",50000,0.05,0.4,45422.9981884717
8,"on",50000,0.05,0.41,46601.5035551037
8,"on",50000,0.05,0.42,47780.0089217293
8,"on",50000,0.05,0.43,48958.5142883562
8,"on",50000,0.05,0.44,50137.019654987
8,"on",50000,0.05,0.45,51315.525021615
8,"on",50000,0.05,0.46,52494.0303882469
8,"on",50000,0.05,0.47,53672.5357548727
8,"on",50000,0.05,0.48,54851.0411215022
8,"on",50000,0.05,0.49,56029.5464881303
8,"on",50000,0.05,0.5,57208.0518547647
8,"on",50000,0.05,0.51,58386.5572213926
8,"on",50000,0.05,0.52,59565.0625880143
8,"on",50000,0.05,0.53,60743.5679546407
8,"on",50000,0.05,0.54,61922.0733212801
8,"on",50000,0.05,0.55,63100.5786879056
8,"on",50000,0.05,0.56,64279.084054536
8,"on",50000,0.05,0.57,65457.5894211611
8,"on",50000,0.05,0.58,66636.0947877927
8,"on",50000,0.05,0.59,67814.6001544207
8,"on",50000,0.05,0.6,68993.105521052
8,"on",50000,0.05,0.61,70171.6108876818
8,"on",50000,0.05,0.62,71350.116254305
8,"on",50000,0.05,0.63,72528.62162094
8,"on",50000,0.05,0.64,73707.1269875686
8,"on",50000,0.05,0.65,74885.6323541923
8,"on",50000,0.05,0.66,76064.1377208243
8,"on",50000,0.05,0.67,77242.6430874523
8,"on",50000,0.05,0.68,78421.1484540729
8,"on",50000,0.05,0.69,79599.653820707
8,"on",50000,0.05,0.7,80778.1591873394
8,"on",50000,0.05,0.71,81956.6645539642
8,"on",50000,0.05,0.72,83135.169920597
8,"on",50000,0.05,0.73,84313.6752872274
8,"on",50000,0.05,0.74,85492.1806538522
8,"on",50000,0.05,0.75,86670.6860204801
8,"on",50000,0.05,0.76,87849.1913871142
8,"on",50000,0.05,0.77,89027.6967537395
8,"on",50000,0.05,0.78,90206.2021203685
8,"on",50000,0.05,0.79,91384.7074869982
8,"on",50000,0.05,0.8,92563.212853629
8,"on",50000,0.05,0.81,93741.7182202542
8,"on",50000,0.05,0.82,94920.2235868797
8,"on",50000,0.05,0.83,96098.7289535184
8,"on",50000,0.05,0.84,97277.2343201413
8,"on",50000,0.05,0.85,98455.7396867714
8,"on",50000,0.05,0.86,99634.245053402
8,"on",50000,0.05,0.87,100812.750420032
8,"on",50000,0.05,0.88,101991.255786657
8,"on",50000,0.05,0.89,103169.761153291
8,"on",50000,0.05,0.9,104348.266519915
8,"on",50000,0.05,0.91,105526.771886547
8,"on",50000,0.05,0.92,106705.27725317
8,"on",50000,0.05,0.93,107883.782619808
8,"on",50000,0.05,0.94,109062.287986435
8,"on",50000,0.05,0.95,110240.793353061
8,"on",50000,0.05,0.96,111419.298719691
8,"on",50000,0.05,0.97,112597.804086324
8,"on",50000,0.05,0.98,113776.309452947
8,"on",50000,0.05,0.99,114954.814819577
8,"on",50000,0.05,1,116133.320186211
8,"on",50000,0.1,0,-1717.21647668665
8,"on",50000,0.1,0.01,-967.630775356782
8,"on",50000,0.1,0.02,-218.045074029709
8,"on",50000,0.1,0.03,531.540627305279
8,"on",50000,0.1,0.04,1281.12632863026
8,"on",50000,0.1,0.05,2030.71202995593
8,"on",50000,0.1,0.06,2780.29773128906
8,"on",50000,0.1,0.07,3529.88343262172
8,"on",50000,0.1,0.08,4279.46913394704
8,"on",50000,0.1,0.09,5029.05483527842
8,"on",50000,0.1,0.1,5778.64053660573
8,"on",50000,0.1,0.11,6528.22623793699
8,"on",50000,0.1,0.12,7277.81193926581
8,"on",50000,0.1,0.13,8027.39764059719
8,"on",50000,0.1,0.14,8776.98334191693
8,"on",50000,0.1,0.15,9526.56904325227
8,"on",50000,0.1,0.16,10276.1547445877
8,"on",50000,0.1,0.17,11025.740445907
8,"on",50000,0.1,0.18,11775.3261472377
8,"on",50000,0.1,0.19,12524.9118485715
8,"on",50000,0.1,0.2,13274.4975499024
8,"on",50000,0.1,0.21,14024.0832512308
8,"on",50000,0.1,0.22,14773.6689525576
8,"on",50000,0.1,0.23,15523.2546538888
8,"on",50000,0.1,0.24,16272.8403552183
8,"on",50000,0.1,0.25,17022.4260565472
8,"on",50000,0.1,0.26,17772.0117578692
8,"on",50000,0.1,0.27,18521.5974592057
8,"on",50000,0.1,0.28,19271.1831605375
8,"on",50000,0.1,0.29,20020.7688618747
8,"on",50000,0.1,0.3,20770.3545631971
8,"on",50000,0.1,0.31,21519.940264523
8,"on",50000,0.1,0.32,22269.5259658538
8,"on",50000,0.1,0.33,23019.1116671815
8,"on",50000,0.1,0.34,23768.6973685146
8,"on",50000,0.1,0.35,24518.283069838
8,"on",50000,0.1,0.36,25267.8687711757
8,"on",50000,0.1,0.37,26017.4544725069
8,"on",50000,0.1,0.38,26767.0401738354
8,"on",50000,0.1,0.39,27516.6258751613
8,"on",50000,0.1,0.4,28266.2115764867
8,"on",50000,0.1,0.41,29015.7972778172
8,"on",50000,0.1,0.42,29765.3829791405
8,"on",50000,0.1,0.43,30514.9686804782
8,"on",50000,0.1,0.44,31264.5543818048
8,"on",50000,0.1,0.45,32014.1400831381
8,"on",50000,0.1,0.46,32763.7257844603
8,"on",50000,0.1,0.47,33513.3114857964
8,"on",50000,0.1,0.48,34262.8971871193
8,"on",50000,0.1,0.49,35012.4828884532
8,"on",50000,0.1,0.5,35762.0685897799
8,"on",50000,0.1,0.51,36511.6542911085
8,"on",50000,0.1,0.52,37261.2399924396
8,"on",50000,0.1,0.53,38010.8256937703
8,"on",50000,0.1,0.54,38760.4113950987
8,"on",50000,0.1,0.55,39509.9970964314
8,"on",50000,0.1,0.56,40259.5827977608
8,"on",50000,0.1,0.57,41009.1684990872
8,"on",50000,0.1,0.58,41758.7542004144
8,"on",50000,0.1,0.59,42508.3399017483
8,"on",50000,0.1,0.6,43257.9256030798
8,"on",50000,0.1,0.61,44007.5113044083
8,"on",50000,0.1,0.62,44757.0970057341
8,"on",50000,0.1,0.63,45506.6827070629
8,"on",50000,0.1,0.64,46256.2684083943
8,"on",50000,0.1,0.65,47005.8541097243
8,"on",50000,0.1,0.66,47755.4398110546
8,"on",50000,0.1,0.67,48505.0255123834
8,"on",50000,0.1,0.68,49254.6112137086
8,"on",50000,0.1,0.69,50004.1969150397
8,"on",50000,0.1,0.7,50753.7826163726
8,"on",50000,0.1,0.71,51503.3683176968
8,"on",50000,0.1,0.72,52252.9540190304
8,"on",50000,0.1,0.73,53002.5397203534
8,"on",50000,0.1,0.74,53752.1254216857
8,"on",50000,0.1,0.75,54501.7111230143
8,"on",50000,0.1,0.76,55251.2968243413
8,"on",50000,0.1,0.77,56000.8825256744
8,"on",50000,0.1,0.78,56750.4682269999
8,"on",50000,0.1,0.79,57500.0539283359
8,"on",50000,0.1,0.8,58249.6396296629
8,"on",50000,0.1,0.81,58999.2253309923
8,"on",50000,0.1,0.82,59748.8110323244
8,"on",50000,0.1,0.83,60498.396733652
8,"on",50000,0.1,0.84,61247.9824349809
8,"on",50000,0.1,0.85,61997.5681363093
8,"on",50000,0.1,0.86,62747.1538376386
8,"on",50000,0.1,0.87,63496.7395389703
8,"on",50000,0.1,0.88,64246.3252402999
8,"on",50000,0.1,0.89,64995.9109416307
8,"on",50000,0.1,0.9,65745.4966429535
8,"on",50000,0.1,0.91,66495.0823442896
8,"on",50000,0.1,0.92,67244.6680456169
8,"on",50000,0.1,0.93,67994.2537469418
8,"on",50000,0.1,0.94,68743.8394482749
8,"on",50000,0.1,0.95,69493.4251496023
8,"on",50000,0.1,0.96,70243.0108509319
8,"on",50000,0.1,0.97,70992.5965522629
8,"on",50000,0.1,0.98,71742.182253591
8,"on",50000,0.1,0.99,72491.7679549233
8,"on",50000,0.1,1,73241.3536562527
8,"on",1e+05,0,0,-2655.36154166446
8,"on",1e+05,0,0.01,858.786802559393
8,"on",1e+05,0,0.02,4372.93514677184
8,"on",1e+05,0,0.03,7887.08349098638
8,"on",1e+05,0,0.04,11401.2318352065
8,"on",1e+05,0,0.05,14915.3801794332
8,"on",1e+05,0,0.06,18429.5285236451
8,"on",1e+05,0,0.07,21943.6768678632
8,"on",1e+05,0,0.08,25457.8252120807
8,"on",1e+05,0,0.09,28971.9735563006
8,"on",1e+05,0,0.1,32486.1219005215
8,"on",1e+05,0,0.11,36000.270244743
8,"on",1e+05,0,0.12,39514.4185889626
8,"on",1e+05,0,0.13,43028.5669331732
8,"on",1e+05,0,0.14,46542.7152773961
8,"on",1e+05,0,0.15,50056.8636216107
8,"on",1e+05,0,0.16,53571.0119658331
8,"on",1e+05,0,0.17,57085.1603100526
8,"on",1e+05,0,0.18,60599.3086542657
8,"on",1e+05,0,0.19,64113.4569984893
8,"on",1e+05,0,0.2,67627.6053427074
8,"on",1e+05,0,0.21,71141.7536869205
8,"on",1e+05,0,0.22,74655.9020311341
8,"on",1e+05,0,0.23,78170.0503753629
8,"on",1e+05,0,0.24,81684.1987195723
8,"on",1e+05,0,0.25,85198.3470637985
8,"on",1e+05,0,0.26,88712.4954080197
8,"on",1e+05,0,0.27,92226.6437522343
8,"on",1e+05,0,0.28,95740.7920964551
8,"on",1e+05,0,0.29,99254.9404406769
8,"on",1e+05,0,0.3,102769.088784893
8,"on",1e+05,0,0.31,106283.237129104
8,"on",1e+05,0,0.32,109797.385473323
8,"on",1e+05,0,0.33,113311.533817543
8,"on",1e+05,0,0.34,116825.682161764
8,"on",1e+05,0,0.35,120339.830505983
8,"on",1e+05,0,0.36,123853.978850198
8,"on",1e+05,0,0.37,127368.127194418
8,"on",1e+05,0,0.38,130882.275538634
8,"on",1e+05,0,0.39,134396.423882855
8,"on",1e+05,0,0.4,137910.572227069
8,"on",1e+05,0,0.41,141424.720571298
8,"on",1e+05,0,0.42,144938.868915511
8,"on",1e+05,0,0.43,148453.017259729
8,"on",1e+05,0,0.44,151967.165603943
8,"on",1e+05,0,0.45,155481.31394817
8,"on",1e+05,0,0.46,158995.46229239
8,"on",1e+05,0,0.47,162509.6106366
8,"on",1e+05,0,0.48,166023.758980822
8,"on",1e+05,0,0.49,169537.907325034
8,"on",1e+05,0,0.5,173052.055669256
8,"on",1e+05,0,0.51,176566.204013478
8,"on",1e+05,0,0.52,180080.352357693
8,"on",1e+05,0,0.53,183594.500701913
8,"on",1e+05,0,0.54,187108.649046128
8,"on",1e+05,0,0.55,190622.797390347
8,"on",1e+05,0,0.56,194136.945734572
8,"on",1e+05,0,0.57,197651.094078785
8,"on",1e+05,0,0.58,201165.242423004
8,"on",1e+05,0,0.59,204679.390767226
8,"on",1e+05,0,0.6,208193.53911144
8,"on",1e+05,0,0.61,211707.687455661
8,"on",1e+05,0,0.62,215221.835799885
8,"on",1e+05,0,0.63,218735.984144096
8,"on",1e+05,0,0.64,222250.132488315
8,"on",1e+05,0,0.65,225764.280832535
8,"on",1e+05,0,0.66,229278.429176754
8,"on",1e+05,0,0.67,232792.577520976
8,"on",1e+05,0,0.68,236306.725865185
8,"on",1e+05,0,0.69,239820.874209408
8,"on",1e+05,0,0.7,243335.022553629
8,"on",1e+05,0,0.71,246849.170897846
8,"on",1e+05,0,0.72,250363.319242068
8,"on",1e+05,0,0.73,253877.467586283
8,"on",1e+05,0,0.74,257391.615930503
8,"on",1e+05,0,0.75,260905.764274716
8,"on",1e+05,0,0.76,264419.912618937
8,"on",1e+05,0,0.77,267934.060963155
8,"on",1e+05,0,0.78,271448.209307377
8,"on",1e+05,0,0.79,274962.357651596
8,"on",1e+05,0,0.8,278476.50599582
8,"on",1e+05,0,0.81,281990.654340031
8,"on",1e+05,0,0.82,285504.802684246
8,"on",1e+05,0,0.83,289018.951028466
8,"on",1e+05,0,0.84,292533.099372691
8,"on",1e+05,0,0.85,296047.247716906
8,"on",1e+05,0,0.86,299561.396061123
8,"on",1e+05,0,0.87,303075.544405344
8,"on",1e+05,0,0.88,306589.692749565
8,"on",1e+05,0,0.89,310103.841093783
8,"on",1e+05,0,0.9,313617.989438
8,"on",1e+05,0,0.91,317132.137782213
8,"on",1e+05,0,0.92,320646.286126431
8,"on",1e+05,0,0.93,324160.43447065
8,"on",1e+05,0,0.94,327674.582814866
8,"on",1e+05,0,0.95,331188.73115909
8,"on",1e+05,0,0.96,334702.879503301
8,"on",1e+05,0,0.97,338217.027847525
8,"on",1e+05,0,0.98,341731.176191746
8,"on",1e+05,0,0.99,345245.324535959
8,"on",1e+05,0,1,348759.472880178
8,"on",1e+05,0.05,0,-2655.36154166446
8,"on",1e+05,0.05,0.01,-934.90921385726
8,"on",1e+05,0.05,0.02,785.543113943422
8,"on",1e+05,0.05,0.03,2505.99544175109
8,"on",1e+05,0.05,0.04,4226.44776954758
8,"on",1e+05,0.05,0.05,5946.90009735362
8,"on",1e+05,0.05,0.06,7667.35242515127
8,"on",1e+05,0.05,0.07,9387.80475295312
8,"on",1e+05,0.05,0.08,11108.257080772
8,"on",1e+05,0.05,0.09,12828.7094085524
8,"on",1e+05,0.05,0.1,14549.1617363822
8,"on",1e+05,0.05,0.11,16269.6140641789
8,"on",1e+05,0.05,0.12,17990.066391977
8,"on",1e+05,0.05,0.13,19710.5187197896
8,"on",1e+05,0.05,0.14,21430.9710475933
8,"on",1e+05,0.05,0.15,23151.4233753933
8,"on",1e+05,0.05,0.16,24871.8757031998
8,"on",1e+05,0.05,0.17,26592.3280310114
8,"on",1e+05,0.05,0.18,28312.7803588144
8,"on",1e+05,0.05,0.19,30033.2326866118
8,"on",1e+05,0.05,0.2,31753.6850144106
8,"on",1e+05,0.05,0.21,33474.1373422204
8,"on",1e+05,0.05,0.22,35194.5896700269
8,"on",1e+05,0.05,0.23,36915.0419978257
8,"on",1e+05,0.05,0.24,38635.4943256318
8,"on",1e+05,0.05,0.25,40355.9466534196
8,"on",1e+05,0.05,0.26,42076.3989812401
8,"on",1e+05,0.05,0.27,43796.8513090352
8,"on",1e+05,0.05,0.28,45517.3036368398
8,"on",1e+05,0.05,0.29,47237.7559646461
8,"on",1e+05,0.05,0.3,48958.2082924524
8,"on",1e+05,0.05,0.31,50678.6606202698
8,"on",1e+05,0.05,0.32,52399.112948051
8,"on",1e+05,0.05,0.33,54119.5652758635
8,"on",1e+05,0.05,0.34,55840.0176036702
8,"on",1e+05,0.05,0.35,57560.4699314632
8,"on",1e+05,0.05,0.36,59280.9222592737
8,"on",1e+05,0.05,0.37,61001.3745870818
8,"on",1e+05,0.05,0.38,62721.8269148932
8,"on",1e+05,0.05,0.39,64442.2792426767
8,"on",1e+05,0.05,0.4,66162.7315704939
8,"on",1e+05,0.05,0.41,67883.1838983037
8,"on",1e+05,0.05,0.42,69603.6362261013
8,"on",1e+05,0.05,0.43,71324.0885539013
8,"on",1e+05,0.05,0.44,73044.5408817087
8,"on",1e+05,0.05,0.45,74764.9932095106
8,"on",1e+05,0.05,0.46,76485.4455373208
8,"on",1e+05,0.05,0.47,78205.8978651185
8,"on",1e+05,0.05,0.48,79926.3501929233
8,"on",1e+05,0.05,0.49,81646.8025207256
8,"on",1e+05,0.05,0.5,83367.2548485403
8,"on",1e+05,0.05,0.51,85087.7071763424
8,"on",1e+05,0.05,0.52,86808.1595041319
8,"on",1e+05,0.05,0.53,88528.6118319307
8,"on",1e+05,0.05,0.54,90249.0641597556
8,"on",1e+05,0.05,0.55,91969.5164875528
8,"on",1e+05,0.05,0.56,93689.9688153593
8,"on",1e+05,0.05,0.57,95410.4211431555
8,"on",1e+05,0.05,0.58,97130.8734709644
8,"on",1e+05,0.05,0.59,98851.3257987669
8,"on",1e+05,0.05,0.6,100571.778126575
8,"on",1e+05,0.05,0.61,102292.230454381
8,"on",1e+05,0.05,0.62,104012.682782174
8,"on",1e+05,0.05,0.63,105733.13510999
8,"on",1e+05,0.05,0.64,107453.587437793
8,"on",1e+05,0.05,0.65,109174.039765587
8,"on",1e+05,0.05,0.66,110894.492093397
8,"on",1e+05,0.05,0.67,112614.944421198
8,"on",1e+05,0.05,0.68,114335.396748985
8,"on",1e+05,0.05,0.69,116055.849076799
8,"on",1e+05,0.05,0.7,117776.301404611
8,"on",1e+05,0.05,0.71,119496.753732407
8,"on",1e+05,0.05,0.72,121217.206060218
8,"on",1e+05,0.05,0.73,122937.658388025
8,"on",1e+05,0.05,0.74,124658.110715821
8,"on",1e+05,0.05,0.75,126378.563043623
8,"on",1e+05,0.05,0.76,128099.015371437
8,"on",1e+05,0.05,0.77,129819.467699234
8,"on",1e+05,0.05,0.78,131539.920027037
8,"on",1e+05,0.05,0.79,133260.372354843
8,"on",1e+05,0.05,0.8,134980.82468265
8,"on",1e+05,0.05,0.81,136701.277010447
8,"on",1e+05,0.05,0.82,138421.729338244
8,"on",1e+05,0.05,0.83,140142.181666067
8,"on",1e+05,0.05,0.84,141862.633993859
8,"on",1e+05,0.05,0.85,143583.086321665
8,"on",1e+05,0.05,0.86,145303.538649473
8,"on",1e+05,0.05,0.87,147023.990977279
8,"on",1e+05,0.05,0.88,148744.443305076
8,"on",1e+05,0.05,0.89,150464.895632889
8,"on",1e+05,0.05,0.9,152185.347960683
8,"on",1e+05,0.05,0.91,153905.800288493
8,"on",1e+05,0.05,0.92,155626.252616286
8,"on",1e+05,0.05,0.93,157346.704944108
8,"on",1e+05,0.05,0.94,159067.157271907
8,"on",1e+05,0.05,0.95,160787.609599706
8,"on",1e+05,0.05,0.96,162508.061927512
8,"on",1e+05,0.05,0.97,164228.514255323
8,"on",1e+05,0.05,0.98,165948.966583116
8,"on",1e+05,0.05,0.99,167669.418910921
8,"on",1e+05,0.05,1,169389.871238735
8,"on",1e+05,0.1,0,-2655.36154166446
8,"on",1e+05,0.1,0.01,-1561.55009751441
8,"on",1e+05,0.1,0.02,-467.738653369248
8,"on",1e+05,0.1,0.03,626.072790790815
8,"on",1e+05,0.1,0.04,1719.88423493132
8,"on",1e+05,0.1,0.05,2813.69567907229
8,"on",1e+05,0.1,0.06,3907.50712322956
8,"on",1e+05,0.1,0.07,5001.31856738473
8,"on",1e+05,0.1,0.08,6095.13001152617
