# commit: 4a95e874c3b92973d5ed4577bb8cebe7d09f8123
# spec_sha256: 7377ef3cb2949720c28e3ecdd800621e5460ca5e300d5f815f68374800f993b4
"scenario_id","scenario_group_id","uptake_shape","uptake_ramp_period_years","uptake_logistic_steepness_per_year","maintenance_cap","induction_window_weeks","price_source","price_usd_per_course","pi_cure","h_per_year","lambda_usd_per_qaly","terminal_uptake_share","assumed_eligible_population_patients","reporting_horizon","reporting_horizon_years","horizon_class","is_base_case_horizon","discounted","discounting_base_case","patients_newly_treated_first_year_patients","patients_ever_treated_patients","final_year_net_budget_impact_usd_per_year","final_year_net_budget_impact_usd_pmpm","cumulative_net_budget_impact_usd","offset_captured_share","required_cure_fraction_all_treated"
"s8-imm-capon-h10-pi050-analog-u100-n100000-10yr-nom","capon-h10-pi050-analog-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-91080721.23,-7.59,39379425960.12,NA,3.77538
"s8-lin-capon-h10-pi050-pstar-u025-n100000-30yr-disc","capon-h10-pi050-pstar-u025-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-1408034.54,-0.12,775658746.11,0.987645,0.5
"s8-lin-capon-h10-pi050-pstar-u100-n100000-30yr-disc","capon-h10-pi050-pstar-u100-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-5632138.16,-0.47,3102634984.46,0.987645,0.5
"s8-log-capon-h10-pi050-pstar-u025-n100000-30yr-disc","capon-h10-pi050-pstar-u025-n100000-30yr-disc","logistic",5,1,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-1403617,-0.12,775448200.38,0.987645,0.5
"s8-log-capon-h10-pi050-pstar-u100-n100000-30yr-disc","capon-h10-pi050-pstar-u100-n100000-30yr-disc","logistic",5,1,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-5614468.01,-0.47,3101792801.53,0.987645,0.5
"s8-imm-capon-h10-pi050-pstar-u025-n100000-30yr-disc","capon-h10-pi050-pstar-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-1106234.71,-0.09,819676535.9,0.987645,0.5
"s8-imm-capon-h10-pi050-pstar-u100-n100000-30yr-disc","capon-h10-pi050-pstar-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-4424938.84,-0.37,3278706143.62,0.987645,0.5
"s8-lin-capon-h10-pi050-analog-u025-n100000-30yr-disc","capon-h10-pi050-analog-u025-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-1408034.54,-0.12,9225510073.87,0.987645,3.77538
"s8-lin-capon-h10-pi050-analog-u100-n100000-30yr-disc","capon-h10-pi050-analog-u100-n100000-30yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-5632138.16,-0.47,36902040295.49,0.987645,3.77538
"s8-log-capon-h10-pi050-analog-u025-n100000-30yr-disc","capon-h10-pi050-analog-u025-n100000-30yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-1403617,-0.12,9223325868.81,0.987645,3.77538
"s8-log-capon-h10-pi050-analog-u100-n100000-30yr-disc","capon-h10-pi050-analog-u100-n100000-30yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-5614468.01,-0.47,36893303475.22,0.987645,3.77538
"s8-imm-capon-h10-pi050-analog-u025-n100000-30yr-disc","capon-h10-pi050-analog-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-1106234.71,-0.09,9776296269.26,0.987645,3.77538
"s8-imm-capon-h10-pi050-analog-u100-n100000-30yr-disc","capon-h10-pi050-analog-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-4424938.84,-0.37,39105185077.04,0.987645,3.77538
"s8-lin-capon-h10-pi050-pstar-u025-n100000-30yr-nom","capon-h10-pi050-pstar-u025-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-3368393.84,-0.28,713685728.57,NA,0.5
"s8-lin-capon-h10-pi050-pstar-u100-n100000-30yr-nom","capon-h10-pi050-pstar-u100-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-13473575.37,-1.12,2854742914.29,NA,0.5
"s8-log-capon-h10-pi050-pstar-u025-n100000-30yr-nom","capon-h10-pi050-pstar-u025-n100000-30yr-nom","logistic",5,1,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-3357825.44,-0.28,713589395.69,NA,0.5
"s8-log-capon-h10-pi050-pstar-u100-n100000-30yr-nom","capon-h10-pi050-pstar-u100-n100000-30yr-nom","logistic",5,1,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-13431301.75,-1.12,2854357582.78,NA,0.5
"s8-imm-capon-h10-pi050-pstar-u025-n100000-30yr-nom","capon-h10-pi050-pstar-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-2646395.95,-0.22,707709686.78,NA,0.5
"s8-imm-capon-h10-pi050-pstar-u100-n100000-30yr-nom","capon-h10-pi050-pstar-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",52035.21,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-10585583.79,-0.88,2830838747.12,NA,0.5
"s8-lin-capon-h10-pi050-analog-u025-n100000-30yr-nom","capon-h10-pi050-analog-u025-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-3368393.84,-0.28,9670305461.93,NA,3.77538
"s8-lin-capon-h10-pi050-analog-u100-n100000-30yr-nom","capon-h10-pi050-analog-u100-n100000-30yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-13473575.37,-1.12,38681221847.71,NA,3.77538
"s8-log-capon-h10-pi050-analog-u025-n100000-30yr-nom","capon-h10-pi050-analog-u025-n100000-30yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-3357825.44,-0.28,9670209129.05,NA,3.77538
"s8-log-capon-h10-pi050-analog-u100-n100000-30yr-nom","capon-h10-pi050-analog-u100-n100000-30yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-13431301.75,-1.12,38680836516.2,NA,3.77538
"s8-imm-capon-h10-pi050-analog-u025-n100000-30yr-nom","capon-h10-pi050-analog-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-2646395.95,-0.22,9664329420.14,NA,3.77538
"s8-imm-capon-h10-pi050-analog-u100-n100000-30yr-nom","capon-h10-pi050-analog-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.5,0.1,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-10585583.79,-0.88,38657317680.54,NA,3.77538
"s8-lin-capon-h10-pi075-pstar-u025-n100000-1yr-disc","capon-h10-pi075-pstar-u025-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,369823555.21,30.82,369823555.21,0.182824,0.75
"s8-lin-capon-h10-pi075-pstar-u100-n100000-1yr-disc","capon-h10-pi075-pstar-u100-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,1479294220.83,123.27,1479294220.83,0.182824,0.75
"s8-log-capon-h10-pi075-pstar-u025-n100000-1yr-disc","capon-h10-pi075-pstar-u025-n100000-1yr-disc","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,232299151.44,19.36,232299151.44,0.182824,0.75
"s8-log-capon-h10-pi075-pstar-u100-n100000-1yr-disc","capon-h10-pi075-pstar-u100-n100000-1yr-disc","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,929196605.74,77.43,929196605.74,0.182824,0.75
"s8-imm-capon-h10-pi075-pstar-u025-n100000-1yr-disc","capon-h10-pi075-pstar-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,1849117776.04,154.09,1849117776.04,0.182824,0.75
"s8-imm-capon-h10-pi075-pstar-u100-n100000-1yr-disc","capon-h10-pi075-pstar-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,7396471104.17,616.37,7396471104.17,0.182824,0.75
"s8-lin-capon-h10-pi075-analog-u025-n100000-1yr-disc","capon-h10-pi075-analog-u025-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,2024421071.36,168.7,2024421071.36,0.182824,3.77538
"s8-lin-capon-h10-pi075-analog-u100-n100000-1yr-disc","capon-h10-pi075-analog-u100-n100000-1yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,8097684285.44,674.81,8097684285.44,0.182824,3.77538
"s8-log-capon-h10-pi075-analog-u025-n100000-1yr-disc","capon-h10-pi075-analog-u025-n100000-1yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,1271609908.03,105.97,1271609908.03,0.182824,3.77538
"s8-log-capon-h10-pi075-analog-u100-n100000-1yr-disc","capon-h10-pi075-analog-u100-n100000-1yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,5086439632.11,423.87,5086439632.11,0.182824,3.77538
"s8-imm-capon-h10-pi075-analog-u025-n100000-1yr-disc","capon-h10-pi075-analog-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,10122105356.8,843.51,10122105356.8,0.182824,3.77538
"s8-imm-capon-h10-pi075-analog-u100-n100000-1yr-disc","capon-h10-pi075-analog-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,40488421427.22,3374.04,40488421427.22,0.182824,3.77538
"s8-lin-capon-h10-pi075-pstar-u025-n100000-1yr-nom","capon-h10-pi075-pstar-u025-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,369510318.15,30.79,369510318.15,NA,0.75
"s8-lin-capon-h10-pi075-pstar-u100-n100000-1yr-nom","capon-h10-pi075-pstar-u100-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,1478041272.59,123.17,1478041272.59,NA,0.75
"s8-log-capon-h10-pi075-pstar-u025-n100000-1yr-nom","capon-h10-pi075-pstar-u025-n100000-1yr-nom","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,3140.67544054163,3140.67544054163,232102396.25,19.34,232102396.25,NA,0.75
"s8-log-capon-h10-pi075-pstar-u100-n100000-1yr-nom","capon-h10-pi075-pstar-u100-n100000-1yr-nom","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,12562.7017621665,12562.7017621665,928409584.99,77.37,928409584.99,NA,0.75
"s8-imm-capon-h10-pi075-pstar-u025-n100000-1yr-nom","capon-h10-pi075-pstar-u025-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,25000,25000,1847551590.74,153.96,1847551590.74,NA,0.75
"s8-imm-capon-h10-pi075-pstar-u100-n100000-1yr-nom","capon-h10-pi075-pstar-u100-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,7390206362.95,615.85,7390206362.95,NA,0.75
"s8-lin-capon-h10-pi075-analog-u025-n100000-1yr-nom","capon-h10-pi075-analog-u025-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,2024107834.3,168.68,2024107834.3,NA,3.77538
"s8-lin-capon-h10-pi075-analog-u100-n100000-1yr-nom","capon-h10-pi075-analog-u100-n100000-1yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,8096431337.2,674.7,8096431337.2,NA,3.77538
"s8-log-capon-h10-pi075-analog-u025-n100000-1yr-nom","capon-h10-pi075-analog-u025-n100000-1yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,3140.67544054163,3140.67544054163,1271413152.84,105.95,1271413152.84,NA,3.77538
"s8-log-capon-h10-pi075-analog-u100-n100000-1yr-nom","capon-h10-pi075-analog-u100-n100000-1yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,12562.7017621665,12562.7017621665,5085652611.35,423.8,5085652611.35,NA,3.77538
"s8-imm-capon-h10-pi075-analog-u025-n100000-1yr-nom","capon-h10-pi075-analog-u025-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,25000,25000,10120539171.5,843.38,10120539171.5,NA,3.77538
"s8-imm-capon-h10-pi075-analog-u100-n100000-1yr-nom","capon-h10-pi075-analog-u100-n100000-1yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,40482156685.99,3373.51,40482156685.99,NA,3.77538
"s8-lin-capon-h10-pi075-pstar-u025-n100000-3yr-disc","capon-h10-pi075-pstar-u025-n100000-3yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,5000,15000,318941059.11,26.58,1030197840.82,0.386493,0.75
"s8-lin-capon-h10-pi075-pstar-u100-n100000-3yr-disc","capon-h10-pi075-pstar-u100-n100000-3yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,20000,60000,1275764236.44,106.31,4120791363.28,0.386493,0.75
"s8-log-capon-h10-pi075-pstar-u025-n100000-3yr-disc","capon-h10-pi075-pstar-u025-n100000-3yr-disc","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,3140.67544054163,16109.032563919,475681113.41,39.64,1109844060.89,0.386493,0.75
"s8-log-capon-h10-pi075-pstar-u100-n100000-3yr-disc","capon-h10-pi075-pstar-u100-n100000-3yr-disc","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,12562.7017621665,64436.1302556758,1902724453.62,158.56,4439376243.54,0.386493,0.75
"s8-imm-capon-h10-pi075-pstar-u025-n100000-3yr-disc","capon-h10-pi075-pstar-u025-n100000-3yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,25000,25000,-62737551.54,-5.23,1698286380.27,0.386493,0.75
"s8-imm-capon-h10-pi075-pstar-u100-n100000-3yr-disc","capon-h10-pi075-pstar-u100-n100000-3yr-disc","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,1e+05,1e+05,-250950206.14,-20.91,6793145521.07,0.386493,0.75
"s8-lin-capon-h10-pi075-analog-u025-n100000-3yr-disc","capon-h10-pi075-analog-u025-n100000-3yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,5000,15000,1878557909.1,156.55,5850817562.45,0.386493,3.77538
"s8-lin-capon-h10-pi075-analog-u100-n100000-3yr-disc","capon-h10-pi075-analog-u100-n100000-3yr-disc","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,20000,60000,7514231636.4,626.19,23403270249.79,0.386493,3.77538
"s8-log-capon-h10-pi075-analog-u025-n100000-3yr-disc","capon-h10-pi075-analog-u025-n100000-3yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,3140.67544054163,16109.032563919,2727164312.94,227.26,6248097988.47,0.386493,3.77538
"s8-log-capon-h10-pi075-analog-u100-n100000-3yr-disc","capon-h10-pi075-analog-u100-n100000-3yr-disc","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,12562.7017621665,64436.1302556758,10908657251.77,909.05,24992391953.86,0.386493,3.77538
"s8-imm-capon-h10-pi075-analog-u025-n100000-3yr-disc","capon-h10-pi075-analog-u025-n100000-3yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,25000,25000,-62737551.54,-5.23,9971273961.03,0.386493,3.77538
"s8-imm-capon-h10-pi075-analog-u100-n100000-3yr-disc","capon-h10-pi075-analog-u100-n100000-3yr-disc","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,TRUE,FALSE,1e+05,1e+05,-250950206.14,-20.91,39885095844.12,0.386493,3.77538
"s8-lin-capon-h10-pi075-pstar-u025-n100000-3yr-nom","capon-h10-pi075-pstar-u025-n100000-3yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,5000,15000,337574552.03,28.13,1058173631.83,NA,0.75
"s8-lin-capon-h10-pi075-pstar-u100-n100000-3yr-nom","capon-h10-pi075-pstar-u100-n100000-3yr-nom","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,20000,60000,1350298208.11,112.52,4232694527.33,NA,0.75
"s8-log-capon-h10-pi075-pstar-u025-n100000-3yr-nom","capon-h10-pi075-pstar-u025-n100000-3yr-nom","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,3140.67544054163,16109.032563919,503755293.34,41.98,1149244908.52,NA,0.75
"s8-log-capon-h10-pi075-pstar-u100-n100000-3yr-nom","capon-h10-pi075-pstar-u100-n100000-3yr-nom","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,12562.7017621665,64436.1302556758,2015021173.35,167.92,4596979634.07,NA,0.75
"s8-imm-capon-h10-pi075-pstar-u025-n100000-3yr-nom","capon-h10-pi075-pstar-u025-n100000-3yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,25000,25000,-67571048.15,-5.63,1687872760.14,NA,0.75
"s8-imm-capon-h10-pi075-pstar-u100-n100000-3yr-nom","capon-h10-pi075-pstar-u100-n100000-3yr-nom","immediate_full_uptake",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,1e+05,1e+05,-270284192.6,-22.52,6751491040.55,NA,0.75
"s8-lin-capon-h10-pi075-analog-u025-n100000-3yr-nom","capon-h10-pi075-analog-u025-n100000-3yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,5000,15000,1992172068.18,166.01,6021966180.29,NA,3.77538
"s8-lin-capon-h10-pi075-analog-u100-n100000-3yr-nom","capon-h10-pi075-analog-u100-n100000-3yr-nom","linear_ramp",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,20000,60000,7968688272.72,664.06,24087864721.16,NA,3.77538
"s8-log-capon-h10-pi075-analog-u025-n100000-3yr-nom","capon-h10-pi075-analog-u025-n100000-3yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,3140.67544054163,16109.032563919,2892353819.73,241.03,6480037962.09,NA,3.77538
"s8-log-capon-h10-pi075-analog-u100-n100000-3yr-nom","capon-h10-pi075-analog-u100-n100000-3yr-nom","logistic",5,1,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,12562.7017621665,64436.1302556758,11569415278.91,964.12,25920151848.37,NA,3.77538
"s8-imm-capon-h10-pi075-analog-u025-n100000-3yr-nom","capon-h10-pi075-analog-u025-n100000-3yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,0.25,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,25000,25000,-67571048.15,-5.63,9960860340.9,NA,3.77538
"s8-imm-capon-h10-pi075-analog-u100-n100000-3yr-nom","capon-h10-pi075-analog-u100-n100000-3yr-nom","immediate_full_uptake",5,NA,"on",8,"observed_analog_list_price",410300,0.75,0.1,1e+05,1,1e+05,"3yr",3,"bia",TRUE,FALSE,TRUE,1e+05,1e+05,-270284192.6,-22.52,39843441363.6,NA,3.77538
"s8-lin-capon-h10-pi075-pstar-u025-n100000-5yr-disc","capon-h10-pi075-pstar-u025-n100000-5yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,TRUE,FALSE,5000,25000,279638219.77,23.3,1608155419.67,0.530465,0.75
"s8-lin-capon-h10-pi075-pstar-u100-n100000-5yr-disc","capon-h10-pi075-pstar-u100-n100000-5yr-disc","linear_ramp",5,NA,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"5yr",5,"bia",FALSE,TRUE,FALSE,20000,1e+05,1118552879.09,93.21,6432621678.7,0.530465,0.75
"s8-log-capon-h10-pi075-pstar-u025-n100000-5yr-disc","capon-h10-pi075-pstar-u025-n100000-5yr-disc","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,TRUE,FALSE,3140.67544054163,25000,151848164.04,12.65,1605816252.05,0.530465,0.75
"s8-log-capon-h10-pi075-pstar-u100-n100000-5yr-disc","capon-h10-pi075-pstar-u100-n100000-5yr-disc","logistic",5,1,"on",8,"frontier_P_star",79380.5,0.75,0.1,1e+05,1,1e+05,"5yr",5,"bia",FALSE,TRUE,FALSE,12562.7017621665,1e+05,607392656.17,50.62,6423265008.19,0.530465,0.75
